ID,species,centroid_size_left,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,Comp31,Comp32,Comp33,Comp34,Comp35,Comp36,Comp37,Comp38,Comp39,Comp40,Comp41,Comp42,Comp43,Comp44,Comp45,Comp46,Comp47,Comp48,Comp49,Comp50,Comp51,Comp52,Comp53,Comp54,Comp55,Comp56,Comp57,Comp58,Comp59,Comp60,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,Cutwindow_length_left,Sut1_length_left,Sut2_length_left,Sut3_length_left,Sut4_length_left,Sut5_length_left,Sut6_length_left,Arc1_width_left,Arc2_width_left,Arc3_width_left,Arc4_width_left,Arc5_width_left,Leftface_length,noncut_edge_length,Intersect_to_top_dist_left,dist_arc2_arc3_left,dist_arc3_arc4_left,dist_arc4_arc5_left,Leftface_height1,Leftface_height2,Leftface_height3,Leftface_height4,Leftface_height5,Leftface_height6,Leftface_height7
PBX012V23,PBX,1.751458208,-0.047267741,0.011410766,-0.014613084,-0.010190674,0.01295628,0.009368303,-0.012792539,-0.001432809,-0.007052469,-0.002948339,0.001742504,-4.62E-05,-0.000805629,0.001165558,0.006473548,0.002362983,0.001286308,-0.001334103,-0.001938449,0.003520347,0.001967077,-0.002527652,0.002870815,-0.003231085,0.000609829,0.00194035,0.004797281,0.003231515,-0.001207731,0.00096604,0.006810224,0.001821016,-0.00123186,-0.000982649,0.002258771,0.001773753,-0.003711235,-0.001532533,0.001795866,0.000925403,-0.00194676,-0.002784161,0.000667598,-0.000224081,-0.00166062,-0.000735814,-0.000104211,-0.00048121,0.00208409,0.000588031,0.000426115,-0.001603685,0.000249268,0.000607423,-0.001274191,0.000235368,0.000167318,0.001488846,-0.00037875,0.000128102,2.5825,0.9881,2.6607,1.1408,2.5777,1.2789,2.2558,1.2627,2.117,1.2756,2.0049,1.2965,1.9035,1.3116,1.8215,1.3166,1.7567,1.3188,1.6834,1.3123,1.5928,1.2789,1.5248,1.2152,1.4687,1.144,2.116,1.1397,2.0491,1.1915,1.9919,1.185,1.9455,1.2249,1.8948,1.2087,1.8679,1.254,1.8096,1.2195,1.7945,1.2724,1.7362,1.2335,1.706,1.2476,1.6564,1.2055,2.2977,1.0351,2.2945,0.9838,2.1088,1.0746,1.9858,1.107,1.8844,1.1286,1.8003,1.1401,1.7298,1.1444,1.6557,1.1451,0.464286334,0.186206982,0.108088945,0.093031823,0.067713514,0.051794208,0.087406693,0.139398171,0.114031662,0.102518145,0.082152298,0.064837335,1.124657837,0.272802089,2.05E-05,0.099950488,0.085881779,0.074723223,0.200929565,0.195094157,0.200156164,0.206665575,0.213633799,0.238727062,1.057604543
PBX012V24,PBX,1.64869953,-0.001768665,0.015683549,0.020402838,0.008653946,0.010304448,-0.00561294,0.002802118,0.00854035,-0.004530179,0.003851709,0.001706971,0.002845075,-0.00043074,-0.00347212,0.000642107,0.002303707,-0.003441202,0.00047069,0.001406292,-0.003180145,0.001517822,-0.00467603,0.006868124,-0.004283787,-0.000467983,0.001539846,0.002589557,0.00589301,0.001416168,-0.003148169,0.005339017,-0.005230617,8.38E-05,-0.000420745,-0.002007061,-0.001406442,0.002918227,-0.000205708,0.002048104,0.001777705,0.001696398,0.002165055,-0.00095311,0.000433529,-0.001348691,-0.001082717,-4.81E-05,0.000459459,-0.000383393,-2.44E-05,0.000947316,-0.000229959,0.000665338,0.001212612,-0.000252989,0.000836016,0.000331889,0.000126516,-0.000246111,0.000107974,2.6052,0.9773,2.6579,1.1731,2.5198,1.2904,2.2677,1.2731,2.1591,1.2853,2.0383,1.3026,1.9542,1.3166,1.884,1.3198,1.8085,1.3263,1.746,1.3296,1.665,1.2918,1.5874,1.2292,1.528,1.1634,2.1472,1.1203,2.0906,1.1758,2.0324,1.1683,1.9903,1.2087,1.9396,1.2001,1.9239,1.253,1.8635,1.2184,1.8468,1.267,1.7896,1.2314,1.7697,1.2551,1.7114,1.212,2.3116,1.0142,2.3087,0.9718,2.1467,1.062,2.0291,1.1041,1.938,1.1273,1.8614,1.1392,1.7869,1.1472,1.7082,1.1505,0.44534316,0.194597251,0.129160753,0.105457148,0.070448918,0.064588544,0.081085634,0.109283119,0.122032496,0.085257316,0.070272897,0.075779285,1.093157377,0.27412851,1.68E-05,0.098097299,0.078269407,0.075034725,0.202399926,0.198038304,0.200206394,0.201965789,0.223009955,0.243319153,1.066977436
PBX012V25,PBX,1.661967697,-0.016832379,0.018583274,0.012001533,0.014110443,0.021192884,0.001916756,0.001958597,0.01140041,0.001180647,0.003965406,0.003663593,0.004126737,0.006009408,0.002140851,-0.004387215,0.004387809,-0.010879992,0.004226052,0.004956048,-0.001015311,0.003658701,0.00128462,0.002211928,0.000293398,-0.001108192,-0.000185686,0.000428138,0.000431273,-0.007313068,-0.003728734,0.002084452,-0.000131798,0.003110118,-5.10E-05,5.88E-05,-0.001154554,-0.000681918,-0.00228255,0.003088008,0.001417347,-0.000997406,0.000727228,-0.00030174,0.000301415,-0.001578462,0.002137225,-0.000105341,0.00054712,2.10E-05,0.00122938,-0.000954442,-0.003098965,-0.001046592,0.000392212,-7.76E-05,0.000148406,-0.000477529,4.71E-05,0.000957866,-4.18E-05,2.5728,1.0151,2.6435,1.185,2.5032,1.3285,2.2415,1.3008,2.1106,1.308,2.0013,1.3252,1.9293,1.3439,1.8517,1.354,1.7769,1.3497,1.7093,1.3526,1.6226,1.3184,1.5507,1.2508,1.495,1.1742,2.1217,1.1573,2.0678,1.2012,2.0138,1.1962,1.9642,1.2407,1.916,1.2242,1.8878,1.2708,1.8301,1.2438,1.8139,1.2891,1.7551,1.2562,1.7357,1.2821,1.6802,1.2206,2.2771,1.0584,2.2756,1.0081,2.1192,1.0933,2.0106,1.13,1.9085,1.1508,1.8285,1.1634,1.754,1.1688,1.6769,1.171,0.446014731,0.186933919,0.115056856,0.092285752,0.08405867,0.075105592,0.079165649,0.131097864,0.110645063,0.074388776,0.078254521,0.074923494,1.089479532,0.278838753,4.50E-06,0.101729248,0.088107718,0.076018156,0.204777172,0.209390377,0.2067387,0.197553031,0.204166599,0.240860001,0.99982727
PBX013V02,PBX,1.77727008,-0.027856972,0.00607923,-0.006419659,0.001417776,0.01425817,-0.002966503,0.003193723,-0.006454493,-0.002024107,-0.003443213,-0.005025845,0.008733951,-0.002696026,0.003990696,-0.001242729,0.004726776,-0.00076212,-0.002876025,0.002046835,-0.00286313,-0.001438356,0.001839356,0.003086029,-0.001862682,-0.006973934,-0.002307122,0.000753295,-0.002232889,-0.000781599,-0.001930098,0.001027179,0.000472597,0.001289002,-1.94E-05,0.000186638,-0.001060487,0.001696628,-0.001294474,-0.000549553,-0.00181624,-0.000788438,0.000997403,-0.000164976,-0.001446151,0.000242389,0.000563875,-0.00035892,0.000297042,-0.000635008,0.001047024,0.000369656,0.000618267,-0.000734164,-0.000994235,-0.001284156,-0.000163478,0.000568617,-0.00085355,-0.001951422,-0.000638792,2.623,0.9984,2.6877,1.1699,2.5475,1.2929,2.2497,1.2648,2.1246,1.2735,2.0135,1.2918,1.9153,1.3134,1.8387,1.3242,1.7524,1.3339,1.678,1.3274,1.5939,1.2843,1.5173,1.2087,1.4709,1.1408,2.1268,1.1386,2.062,1.1861,2.0027,1.1818,1.9617,1.2249,1.9002,1.2087,1.8743,1.2519,1.8107,1.226,1.7956,1.2681,1.7395,1.2303,1.7104,1.2584,1.6521,1.2066,2.308,1.0322,2.3065,0.9833,2.1251,1.0755,1.9968,1.1084,1.8991,1.1316,1.8112,1.1386,1.7319,1.1415,1.6478,1.1437,0.479545712,0.176155755,0.107505907,0.084609988,0.073913801,0.070744752,0.086395891,0.125402153,0.112597069,0.100547501,0.077357611,0.086843422,1.160866991,0.27876508,4.50E-06,0.105971034,0.091156678,0.071329727,0.217064967,0.21162592,0.203449871,0.196853753,0.208784219,0.226626675,1.059828816
PBX013V03,PBX,1.863559173,-0.026764569,0.001768344,0.007820668,0.006795879,0.006104179,-0.002050479,-0.012134034,-0.003891894,-0.009470704,0.001386816,0.003550843,0.01387098,-0.001735886,-0.004364651,0.001619953,-0.005382533,0.004824046,0.001267201,0.003821156,0.000384922,0.000822074,0.002384738,-0.000906193,-0.003048006,0.001315743,-0.002048295,-0.00113812,0.000711367,-0.002335083,-0.000988648,0.00292213,0.000207918,-6.42E-05,1.82E-05,-0.000731097,-0.002409821,0.002654283,-0.000787059,0.001387583,0.001977618,0.000321558,-0.001706333,0.001217046,-0.00057491,-0.001306389,0.001870339,0.001891032,-7.95E-05,0.000177364,-0.000881839,-0.001632975,-0.000250091,-0.00098333,-0.000123862,0.000548957,0.000252455,0.000588367,-0.000178426,0.000302771,0.001030523,2.6298,0.9588,2.6758,1.1674,2.5708,1.3069,2.2479,1.2843,2.1163,1.2972,1.9941,1.3188,1.8934,1.3411,1.8096,1.3522,1.7244,1.3565,1.6489,1.3554,1.569,1.3112,1.5011,1.2357,1.4364,1.157,2.1206,1.1415,2.0523,1.1897,1.9912,1.1904,1.9437,1.2357,1.8797,1.2192,1.8596,1.2767,1.7848,1.2386,1.7726,1.2911,1.7071,1.253,1.6776,1.2731,1.6122,1.2282,2.3107,1.0167,2.3074,0.9709,2.116,1.0744,1.9865,1.1203,1.8738,1.144,1.7794,1.1548,1.6999,1.1616,1.6064,1.1595,0.515739711,0.191303764,0.125108953,0.097189351,0.072731011,0.071429756,0.095633676,0.132230745,0.124094319,0.103139614,0.084531947,0.08530844,1.209746585,0.290721189,2.18E-05,0.115159411,0.096862635,0.079023098,0.22963667,0.219914643,0.218411744,0.212195971,0.219412055,0.24790244,1.055412834
PBX013V06,PBX,1.721334036,-0.018799554,0.002659117,0.004264243,0.004589399,0.004207405,0.010068161,0.003534819,0.001927778,-0.003430269,0.003294262,-0.000366753,0.008532611,-0.013610458,-0.004601332,-0.003460154,-0.001111077,0.001284042,-0.002352164,-0.002733617,-0.001966803,-0.002760485,0.001065352,-0.002631698,-0.005095629,-0.003348752,-0.003532733,0.002364891,-0.000164504,0.001247667,-0.000809369,-0.001517342,4.73E-05,-0.000816864,0.000195268,-0.000778648,-0.000575227,-0.002345947,-0.003125552,0.000895623,7.70E-05,0.002526339,-0.002121921,-0.000938653,0.000252184,-0.000498476,0.001844777,-0.00075796,0.000587751,0.002576676,-0.001201556,0.000413586,-0.000239693,-0.000719293,-2.02E-05,0.000246121,-0.001026463,-7.77E-05,0.001225396,0.000364662,4.85E-05,2.6063,0.9779,2.669,1.1559,2.5518,1.304,2.2641,1.272,2.1526,1.2886,2.0405,1.3087,1.9441,1.3346,1.8614,1.3461,1.7798,1.3587,1.7028,1.3544,1.6257,1.3198,1.5604,1.2481,1.5162,1.1877,2.1408,1.1429,2.0755,1.1915,2.0189,1.198,1.9849,1.2411,1.9202,1.2292,1.904,1.2783,1.8371,1.2524,1.8236,1.2961,1.7643,1.2645,1.7398,1.2889,1.6917,1.2494,2.3101,1.0259,2.3085,0.9752,2.1386,1.0771,2.0138,1.1232,1.9078,1.1513,1.8319,1.1659,1.7629,1.1746,1.6891,1.18,0.461555045,0.178520867,0.123987177,0.087527824,0.069120909,0.062680459,0.08044899,0.112728923,0.113887752,0.099818686,0.083495748,0.082567064,1.110105423,0.250216806,5.12E-06,0.103513912,0.086277749,0.073798713,0.20040005,0.197773861,0.202604368,0.205873869,0.215922671,0.231810828,1.05694356
PBX013V09,PBX,1.756874981,-0.01517874,-0.000960423,0.013753174,0.015720681,-0.002106103,0.015230812,0.008251675,-0.011091122,0.002048256,0.017673271,0.005547677,0.006449292,-0.007042703,-0.005352161,0.001505233,-0.003575438,-0.005826579,-0.004179047,0.004180882,-0.003903133,0.001113079,0.00397605,-0.002578122,0.003084252,-0.004240232,0.002989371,-0.002260469,-0.006484035,-3.75E-05,0.000322146,0.000373076,-0.000993588,0.001097809,-0.000297507,-0.00126472,0.001732596,0.003206621,0.000530755,-0.001500194,3.56E-05,-0.001319788,-0.000302272,-0.000912595,0.001293219,0.000194431,-0.001608322,0.001845224,-0.00041875,0.000604871,0.00103011,-6.18E-05,0.000162281,-0.000279674,0.000526685,0.00024239,-0.000264464,-2.80E-05,0.000323773,-0.000398576,0.001085993,2.6073,0.9687,2.6636,1.1645,2.5111,1.317,2.267,1.2767,2.1203,1.2839,2.0095,1.3026,1.9103,1.3198,1.8279,1.3339,1.7298,1.3436,1.6636,1.3393,1.596,1.2965,1.5352,1.2228,1.4975,1.1616,2.1197,1.1386,2.0577,1.1872,2,1.1866,1.9601,1.2309,1.9083,1.2163,1.8716,1.2697,1.8118,1.2353,1.788,1.2835,1.7327,1.2483,1.7032,1.2691,1.655,1.2238,2.2936,1.021,2.2904,0.9513,2.1196,1.0681,2.0005,1.1122,1.9088,1.1343,1.8085,1.1462,1.728,1.1552,1.6503,1.1552,0.472445902,0.2019131,0.115193967,0.087070374,0.063306398,0.064281957,0.079106321,0.146876581,0.112366944,0.100680087,0.083597667,0.098578395,1.126439723,0.243241649,2.05E-05,0.09638973,0.098352682,0.08016115,0.204486699,0.204728357,0.201246615,0.196125929,0.209363153,0.25542263,1.039828856
PBX013V11,PBX,1.694496519,-0.02614422,0.021064382,0.004338084,-0.007968105,0.014852355,-0.011000506,0.025450916,-0.000373385,0.008580832,0.015714463,0.007371937,0.011518804,-0.011067365,-0.00809825,-0.003388566,-0.001651088,0.003082701,-0.002234096,0.011331576,-0.004130329,-0.000100026,0.00229209,-0.00220048,-0.006146492,0.004212875,-0.005374808,-0.001499799,0.001264208,0.003978085,0.000295803,-0.00155016,0.003993429,-0.002198007,-0.000166871,0.000783202,0.000867151,0.002326893,-0.000996407,-0.00048406,-0.000374721,7.20E-05,-0.000280167,0.000643466,0.001710908,-0.000665411,0.001364774,-0.000885433,-0.000193299,-0.000350648,-0.000270087,-0.000306574,0.001334655,-0.00073647,0.000936659,-0.000754555,-0.000375262,-0.00093871,0.000991982,0.001099341,0.000172564,2.6214,1.0237,2.6683,1.1807,2.5388,1.3231,2.2594,1.2875,2.1321,1.2961,2.0221,1.3123,1.9434,1.3339,1.8592,1.3465,1.783,1.3637,1.7104,1.3659,1.642,1.3278,1.5737,1.2688,1.5119,1.2012,2.1221,1.1501,2.0595,1.2044,2.007,1.2033,1.9703,1.2558,1.9078,1.2364,1.8927,1.2889,1.8265,1.2587,1.815,1.3019,1.756,1.2702,1.7395,1.295,1.6791,1.2616,2.2688,1.0476,2.2656,0.9987,2.1187,1.0858,2.007,1.1289,1.9002,1.1559,1.8193,1.1721,1.7476,1.1823,1.6688,1.1877,0.456816429,0.194242246,0.116960036,0.076651745,0.067790044,0.062791719,0.081313836,0.127590164,0.11118651,0.081610355,0.085137536,0.078117092,1.123608695,0.257930882,2.05E-05,0.104576527,0.084302906,0.071431786,0.209803813,0.198535135,0.203911868,0.19829415,0.208820138,0.245925558,0.996765574
PBX013V13,PBX,1.849222198,-0.037270603,-0.013503672,0.014213049,0.00365381,0.004131279,0.009725653,-0.013591523,-0.017051532,-0.006874709,-0.001332809,0.004602348,-0.001776538,-0.008151486,-0.000534456,-0.000907787,-9.21E-05,0.002843258,0.002513107,-0.003053665,0.004095388,-0.002779022,0.001454844,-0.004095181,-0.002499352,0.001112058,-0.007557068,0.001371789,-0.005862282,-0.001961307,0.001520125,-0.001016908,0.003138763,-0.001039026,0.002555336,0.00193648,0.003491019,0.002578228,-0.00071774,-0.001260963,-0.001709276,-0.000287583,0.000629778,-0.00027354,0.00047911,-0.001107239,-0.000683273,-0.000289859,-0.000374881,4.31E-05,-0.002222224,-0.000364312,9.28E-05,-0.001130812,-0.000812496,8.78E-05,-0.001117314,0.000509299,-2.52E-05,0.000896939,-0.00033828,2.6277,0.9265,2.6902,1.1192,2.5636,1.2932,2.2656,1.2623,2.1203,1.2781,2.0045,1.3012,1.9009,1.322,1.8168,1.3342,1.7283,1.3472,1.6553,1.336,1.5793,1.2972,1.5156,1.2184,1.4655,1.1483,2.1203,1.1365,2.0523,1.1828,1.9941,1.1807,1.9542,1.2411,1.8883,1.2109,1.8646,1.267,1.7956,1.2325,1.7826,1.2896,1.7244,1.2389,1.6953,1.2616,1.6381,1.2195,2.3306,1.0038,2.3296,0.9547,2.1138,1.0743,1.9822,1.1152,1.87,1.1332,1.7823,1.1426,1.7082,1.1455,1.6262,1.1469,0.489291161,0.192191909,0.117073011,0.078371551,0.06589909,0.056203203,0.091740722,0.146156526,0.11808154,0.105667403,0.084980292,0.089449707,1.183175422,0.26693694,2.00E-06,0.110025815,0.095183244,0.071487062,0.22482104,0.2177192,0.215058876,0.215207458,0.213560343,0.241634517,1.090278501
PBX013V14,PBX,1.765447045,-0.059780232,0.012927619,-0.006923934,-0.008694572,0.001852014,0.005768861,0.010899021,-0.005604891,0.00666318,0.003820398,0.008066412,0.011792844,0.001165257,-0.000161502,-0.002705148,-0.0032733,-0.000907519,0.001988085,0.000391457,0.001077831,-0.001095089,0.002807749,0.003295979,-0.002299611,-0.003243211,0.004124855,0.003418509,-0.003192059,-0.005012831,0.000867178,0.001187016,-0.000357206,-0.001013839,-0.002018347,0.002877108,0.002693512,0.001954377,0.002368606,-0.00200642,0.001095317,0.000309403,0.003205752,0.000412298,-0.001308654,0.000692261,-0.000568059,0.002104445,-0.000112233,-8.24E-05,8.37E-05,0.000649736,-8.47E-05,-0.000439656,0.001383102,-0.000894659,-0.001046329,0.000862754,-0.000502159,0.000305294,0.000213847,2.6122,0.9779,2.6953,1.1537,2.5831,1.2875,2.2627,1.2573,2.1192,1.2702,2.0059,1.2983,1.9186,1.3145,1.8355,1.3231,1.7416,1.3339,1.6748,1.3263,1.6046,1.2837,1.5464,1.2195,1.4951,1.1483,2.117,1.144,2.0437,1.1969,2.0005,1.1828,1.9477,1.2282,1.8991,1.2163,1.8635,1.2584,1.8074,1.2346,1.7891,1.2681,1.7373,1.2389,1.7071,1.2638,1.6629,1.2066,2.2817,1.0466,2.281,0.9862,2.1165,1.0707,1.9948,1.107,1.8941,1.1293,1.7992,1.1408,1.7309,1.1451,1.6553,1.1437,0.458394557,0.18456809,0.105228988,0.091111196,0.078633453,0.071958043,0.078129764,0.144078659,0.1167326,0.088790371,0.083543821,0.094519046,1.130021491,0.252934952,9.80E-07,0.106790496,0.093508181,0.070231759,0.208862945,0.206458616,0.210779624,0.202633265,0.205206238,0.237052737,1.038182999
PBX013V15,PBX,1.746645708,-0.03615043,-0.01173392,0.018678576,0.021332847,0.002081324,0.00577283,-0.003266824,-0.00517578,0.005222284,-0.00067457,0.00230967,0.001194735,-0.007921,0.000224276,-0.003754697,0.002516878,0.00073365,0.002386815,0.000115301,-0.001657412,-0.002446945,0.003180467,-0.001171122,0.001690688,-0.003234862,1.75E-05,0.003565105,0.003346981,-0.002954383,-0.005782049,-0.003340874,0.000678272,-0.003282828,0.001517579,0.000195184,-0.001279784,-0.000389987,0.001037038,-0.00011617,0.00238001,0.000235389,-0.00215352,0.000190171,-0.000367389,0.000131,-0.001385311,0.000372669,-0.001990866,-0.001720371,0.000373268,-0.000555749,0.000445497,3.40E-05,0.000512187,-0.000933447,-0.000216287,0.000731526,0.000408021,-0.000346364,-0.000261418,2.6084,0.9331,2.6758,1.1321,2.5248,1.2896,2.2375,1.2634,2.1081,1.272,2.0092,1.2922,1.92,1.3065,1.8394,1.3123,1.746,1.3195,1.6748,1.3148,1.6028,1.2695,1.5424,1.1976,1.5029,1.1321,2.1284,1.1262,2.0577,1.1753,2.0049,1.1715,1.9622,1.2217,1.8981,1.2023,1.884,1.2557,1.8225,1.2157,1.7994,1.2691,1.746,1.2292,1.7125,1.2557,1.6625,1.194,2.308,1.0102,2.3047,0.9606,2.1265,1.0591,2.003,1.0992,1.8919,1.1246,1.8193,1.1329,1.7384,1.1361,1.6553,1.1343,0.470807445,0.175290188,0.109046091,0.084730455,0.062262669,0.058874782,0.072060322,0.129685466,0.100941815,0.090338973,0.080808415,0.093677105,1.123268111,0.250856333,2.18E-05,0.111152508,0.076778382,0.077682044,0.206217191,0.203094658,0.200692426,0.204570404,0.202251947,0.232506968,1.06708435
PBX013V17,PBX,1.79232632,-0.049460716,0.015306313,-0.007018645,0.002981925,0.023730914,0.020159119,-0.001837604,-0.00463703,0.005992071,0.004676313,0.007175869,-0.007938984,0.004229571,0.000531458,0.005890026,0.009392975,0.001208088,0.002611448,0.004899377,0.006180274,-5.74E-05,0.00721792,-0.005048283,-0.002608569,-0.003082266,0.000560915,-0.005040599,-0.000217624,-0.00017478,-0.000463643,0.001555144,0.00016568,-0.000692234,-0.001214131,0.000489393,-9.00E-05,-8.59E-05,0.000631986,0.000974738,0.002022807,-0.002912838,0.001382643,0.002100003,-0.002455088,0.000535723,0.0003493,-0.002643669,0.001957042,0.000253554,-0.001899302,-0.00153154,0.002184389,0.001001941,0.000832036,0.000592789,0.001196784,-0.00070025,-0.000449716,-0.000533712,0.000244596,2.61,0.9908,2.6942,1.1235,2.5734,1.3112,2.2886,1.2832,2.1016,1.2882,2.0067,1.3026,1.9017,1.3299,1.8254,1.3285,1.7492,1.34,1.673,1.3342,1.5895,1.2896,1.5205,1.2152,1.459,1.1451,2.1246,1.1419,2.0545,1.1969,2.0005,1.1915,1.9542,1.2357,1.8991,1.2163,1.8765,1.2648,1.8128,1.2379,1.7977,1.2864,1.7362,1.2433,1.7093,1.2724,1.6564,1.2131,2.2913,1.0442,2.2896,0.9935,2.1181,1.0793,1.9978,1.116,1.8975,1.1359,1.7977,1.1472,1.7265,1.153,1.6539,1.1537,0.473582812,0.216475611,0.102733149,0.085040343,0.069807235,0.050395436,0.078496943,0.187066833,0.095986301,0.108490967,0.076312843,0.077062896,1.161296469,0.285578028,5.78E-06,0.104388697,0.088962071,0.076790104,0.209260077,0.201448405,0.210226759,0.199282538,0.201065363,0.265792137,1.028688412
PBX013V18,PBX,1.787721549,-0.013683939,-0.000976739,0.002990743,-0.004315156,-0.005449902,-0.009163362,0.000392461,-0.00406579,-8.40E-05,-0.00319191,0.010771426,-0.005366925,-0.0043391,-0.000276038,0.002155076,0.007346666,0.000250861,0.001797433,-0.001638715,0.00200338,0.01394251,0.001840544,-0.00464141,-0.009409324,0.00158539,-0.007020084,0.008697916,0.000716364,0.001897933,-0.001827197,-0.000241713,-0.00193099,-0.001826655,0.000718513,0.001427004,-0.001244834,-0.001543716,0.001708295,0.001391677,-0.001279721,-0.000867155,-0.001042322,0.00170085,-0.000615365,-0.001108395,-0.000577561,0.001241986,0.002018589,-0.000385977,0.001573998,0.000996095,-0.000148577,0.003344361,-0.001550271,-1.29E-05,0.000872863,-2.04E-05,-0.000373548,0.000664243,0.00042897,2.6212,0.9628,2.6816,1.1857,2.5392,1.2893,2.2648,1.2659,2.1106,1.2724,1.9962,1.2875,1.9045,1.3015,1.8272,1.3112,1.7553,1.3198,1.6748,1.3184,1.5885,1.2724,1.5237,1.2149,1.4676,1.1444,2.1221,1.1257,2.0602,1.1789,1.9984,1.1602,1.948,1.2177,1.8804,1.199,1.8732,1.2508,1.8042,1.2091,1.8013,1.2724,1.7438,1.2235,1.715,1.258,1.6503,1.2177,2.3177,1.0192,2.3206,0.9473,2.1188,1.0574,1.9937,1.0998,1.8722,1.1214,1.7952,1.1314,1.7312,1.1372,1.6507,1.1408,0.480686218,0.200048319,0.10621869,0.084824996,0.059583387,0.046650295,0.073778927,0.154336937,0.115392244,0.092762546,0.077906226,0.072412499,1.167806285,0.270569474,1.68E-05,0.124215297,0.076866443,0.062092834,0.207321393,0.198725942,0.202189268,0.20728051,0.208461915,0.254535361,1.086528274
PBX013V19,PBX,1.890777048,-0.019598535,-0.006614027,0.008303087,0.001061793,0.000857585,-0.004204599,-0.0021266,-0.003473699,-0.001180387,-0.003032394,0.001413455,0.001247533,-0.008600351,-0.000640957,0.005654102,0.000403399,0.003756838,-0.001544473,-0.001074559,-3.36E-05,-0.000168737,-0.001300859,0.002799942,-0.003955283,-0.004714247,-0.000931149,0.00111024,-0.002358262,0.001661271,-0.000387961,0.000376158,-0.000520859,0.001753589,-0.001446647,-0.000408966,-0.00414265,0.000445339,0.001054083,0.000744409,-0.003840856,0.000168133,0.000774952,0.000314755,0.000428375,0.001572065,0.001553716,0.000772644,-9.95E-06,0.000559378,-0.000574093,-0.000833542,-0.00019802,-0.000270288,-0.000487918,0.000890925,0.000822448,0.000250763,-0.00037885,-0.000205726,0.000799958,2.6624,0.9525,2.7193,1.1721,2.5755,1.3058,2.2663,1.2799,2.1339,1.2914,2.0113,1.3091,1.8997,1.3301,1.8242,1.3441,1.7389,1.3571,1.6629,1.3544,1.5707,1.3058,1.5016,1.2368,1.4455,1.1672,2.1338,1.1359,2.0599,1.1974,1.9924,1.1909,1.9579,1.24,1.8867,1.2184,1.8706,1.2767,1.7961,1.2411,1.7902,1.2956,1.7211,1.2503,1.6947,1.2799,1.6321,1.2282,2.3393,1.0113,2.3371,0.9569,2.1361,1.0681,1.9915,1.117,1.8887,1.1379,1.7974,1.1494,1.7211,1.158,1.632,1.1602,0.51011977,0.195684057,0.119632771,0.08732909,0.060814225,0.059230482,0.088957743,0.132898495,0.123871102,0.113558619,0.076787043,0.086284935,1.235694825,0.286891269,9.68E-06,0.109218771,0.093400482,0.07556216,0.224047361,0.212750605,0.207648212,0.210571128,0.225151327,0.248618744,1.088719845
PBX013V21a,PBX,1.717784145,-0.014560741,0.034918263,0.015979131,0.028044211,0.005137933,0.008464767,0.008750067,-0.006498754,0.002511665,-0.004560287,0.00488805,0.021686786,-0.001013274,-0.001538192,0.004233099,-0.00192813,-0.002594959,0.003747259,0.004036032,0.000410579,0.002575455,0.003761273,-0.001862581,-0.005469877,-0.005734261,-0.000937466,0.003595893,0.001814492,0.001741457,-0.000964397,-0.000390259,-0.003078961,0.000630638,-0.001288282,-0.001340754,-0.001203524,-0.0018394,-0.001520621,0.001078458,-0.000279337,-0.000303408,-0.000299262,0.002246231,-4.50E-05,-0.001252594,-0.000966199,-0.000679757,0.001591735,0.002483682,0.000106142,-0.000556797,5.35E-06,-0.00080242,-0.000428582,-0.000471035,0.000376591,-0.000130612,0.000462662,0.000123275,-0.000119996,2.5847,0.9417,2.6499,1.1656,2.5097,1.2961,2.2648,1.2735,2.1375,1.2832,2.021,1.2983,1.9304,1.3252,1.8474,1.3317,1.76,1.3414,1.6855,1.3414,1.5974,1.3004,1.5327,1.2242,1.486,1.1573,2.125,1.1224,2.0645,1.1706,2.0056,1.1713,1.9631,1.2181,1.902,1.2051,1.8812,1.2526,1.815,1.2231,1.8035,1.2727,1.7445,1.2397,1.7157,1.2605,1.6546,1.2267,2.2589,1.0291,2.2573,0.9887,2.1246,1.0631,2.0081,1.1041,1.9013,1.13,1.815,1.1462,1.7416,1.1526,1.6532,1.157,0.481824294,0.205852496,0.134192995,0.098916379,0.087700627,0.073540533,0.092235026,0.127669025,0.117474508,0.0945091,0.083254129,0.087936625,1.119653987,0.271464657,5.12E-06,0.108974309,0.088842557,0.072427964,0.213095284,0.208015504,0.212974552,0.206525979,0.220955131,0.252832356,1.009158164
