ID,species,cut_edge_aysmmetry,centroid_size_right,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,Comp31,Comp32,Comp33,Comp34,Comp35,Comp36,Comp37,Comp38,Comp39,Comp40,Comp41,Comp42,Comp43,Comp44,Comp45,Comp46,Comp47,Comp48,Comp49,Comp50,Comp51,Comp52,Comp53,Comp54,Comp55,Comp56,Comp57,Comp58,Comp59,Comp60,Comp61,Comp62,Comp63,Comp64,Comp65,Comp66,Comp67,Comp68,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,Cutwindow_length_right,Sut1_length_right,Sut2_length_right,Sut3_length_right,Sut4_length_right,Sut5_length_right,Sut6_length_right,Arc1_width_right,Arc2_width_right,Arc3_width_right,Arc4_width_right,Arc5_width_right,Arc6_width_right,Rightface_len,cut_edge_length,window_to_edge1,window_to_edge2,Intersect_to_top_dist_right,dist_arc2_arc3_right,dist_arc3_arc4_right,dist_arc4_arc5_right,Rightface_height1,Rightface_height2,Rightface_height3,Rightface_height4,Rightface_height5,Rightface_height6,Rightface_height7,cutting_depth1,cutting_depth2,rail_length,window_to_rail
PBX013V06,PBX,0,1.95384007,-0.028979551,-0.000623492,-0.003632072,0.006579581,-0.002436589,-0.005486457,-0.002010227,-0.001870426,0.007814791,0.003379478,0.001033508,-0.008917554,0.012113772,0.005841265,0.000566213,0.007480203,-0.000593085,-0.00124765,-0.008111572,0.004860294,0.001688951,-0.001092566,-0.00085271,0.000818063,0.000346204,0.003012227,-0.001499313,0.000359974,-0.000217473,-0.004141982,-0.000621489,-0.000976892,0.001136007,1.65E-05,-0.00135155,0.001217657,-0.001068598,0.001533257,0.002853187,-0.002975921,0.001237194,3.84E-05,0.001436622,0.002093617,0.000210091,0.001017595,-0.0016588,-4.34E-05,0.001708106,0.000796716,0.00028034,0.000832392,-0.000928732,0.001452463,-0.000371762,0.000524953,0.001056128,0.000567255,-0.000149046,1.57E-05,-0.000223323,1.35E-05,0.000164238,-0.000145597,2.56E-05,-0.000567502,0.00056012,-0.000973009,1.4978,0.9746,1.4741,1.1818,1.6036,1.3145,1.8866,1.2706,2.0289,1.2778,2.1246,1.2965,2.2188,1.3145,2.2986,1.3252,2.3799,1.331,2.4515,1.3285,2.5626,1.2983,2.6607,1.2249,2.706,1.1343,1.9905,1.13,2.0592,1.1814,2.1185,1.1785,2.158,1.2201,2.2152,1.2071,2.2443,1.26,2.3053,1.2249,2.3366,1.253,2.3795,1.2404,2.4047,1.2612,2.4579,1.2972,2.4586,1.208,2.5291,1.2567,2.5965,1.1899,2.6316,1.1278,1.7864,1.0076,1.7832,0.945,1.9871,1.0626,2.116,1.1068,2.2125,1.1273,2.3051,1.1426,2.3806,1.1462,2.459,1.1483,0.474554117,0.174824398,0.10104974,0.083381773,0.060170591,0.08158946,0.074074827,0.142482034,0.097509897,0.095904327,0.08051416,0.081506625,0.071643632,1.218708878,0.217852152,0.258144243,0.202805375,0.062681736,0.100840716,0.091841439,0.075801649,0.180356009,0.196888293,0.192346822,0.190670003,0.19190469,0.231007035,0.410836233,0.074683398,0.073120722,0.867870036,0.115508614
PBX013V09,PBX,0,1.972309913,-0.025958459,-0.025625888,0.000311078,-0.006487415,-0.01049683,0.022250538,0.003277288,0.036403529,0.008687639,0.016454761,0.011537588,0.000320658,0.004143581,0.004263751,0.005597529,-0.003444532,-0.001410701,-0.001274709,-0.005334105,0.002632899,0.002202848,-0.002900883,0.006723791,0.001236686,0.001004044,0.000511553,0.002629891,-0.002935628,-0.001422013,0.00139285,-0.001519911,-0.001336296,0.000670993,0.000965412,0.002409813,-0.00299091,0.000370061,0.000162809,-0.003615803,-0.000229633,0.003055654,-0.00091783,0.000636968,-0.000480522,0.000128865,0.000276714,-0.000326762,0.000879476,-0.00163965,-0.000633207,-0.000427766,-0.002925296,0.002625203,-0.000849513,-0.000523971,0.0002048,0.001779847,-0.000362289,-7.04E-06,-0.000438508,9.17E-05,0.00016844,0.000733676,-0.000496457,-0.000778085,-0.000589686,8.74E-05,-0.000230937,1.5144,1.048,1.4666,1.2163,1.6521,1.3529,1.8549,1.3141,2.0304,1.3127,2.1505,1.3242,2.2465,1.3436,2.3242,1.3522,2.4202,1.3544,2.504,1.3432,2.5992,1.3119,2.6899,1.2393,2.7344,1.1566,2.0081,1.1505,2.0829,1.1987,2.1433,1.2023,2.1864,1.2476,2.2447,1.2296,2.2749,1.2778,2.331,1.2469,2.3598,1.2871,2.4137,1.2504,2.4425,1.2778,2.5054,1.3173,2.5097,1.2235,2.5642,1.2702,2.6284,1.2033,2.6586,1.1462,1.8578,1.062,1.8538,0.9948,2.0074,1.0778,2.1419,1.1289,2.2382,1.1505,2.326,1.1613,2.4094,1.1634,2.5065,1.1602,0.506884168,0.224132104,0.125507968,0.084595331,0.071667287,0.074198181,0.07978001,0.175505584,0.120649327,0.097940594,0.078174484,0.096025205,0.084545136,1.224824053,0.205905634,0.234447649,0.180891349,0.067318942,0.105010714,0.08801693,0.08277403,0.183017076,0.207133966,0.198880718,0.194584121,0.214976022,0.281236449,0.410996959,0.07651013,0.071261841,0.818916968,0.133273591
PBX013V11,PBX,0,1.928289147,-0.026658392,-0.003610876,-0.010702067,0.003386339,0.005612612,-0.01156736,-0.009458831,0.017907892,-0.000240873,0.010711441,0.000139528,-0.01206921,0.003605981,-0.004545942,0.002236736,0.002127967,-0.000484022,-0.001350079,0.001957938,-0.001762116,0.002550967,0.003505744,0.004834295,-0.000215724,-0.001015298,0.001804277,0.002023523,0.000909498,0.000592421,-0.005367151,-0.002145003,0.000493292,0.000782448,-0.002713649,-0.001270056,0.000535889,0.001017045,5.33E-05,0.000163213,0.001382598,0.000185998,-0.003352295,-0.000166854,0.001000602,-0.001206129,0.000849812,0.000225401,0.000920414,-0.001139446,0.000491522,-0.000546875,0.000413049,-0.000362046,0.000297892,0.001189293,0.001552112,-0.000185726,0.000876655,4.16E-05,-1.17E-05,0.000167188,0.001010895,-4.20E-05,0.00046254,0.000239938,0.000157331,5.59E-05,8.87E-05,1.4962,0.9817,1.454,1.1429,1.6237,1.3033,1.8862,1.2627,2.0081,1.2691,2.1268,1.2832,2.2077,1.2988,2.2837,1.3112,2.3673,1.3204,2.4421,1.3224,2.5453,1.2929,2.6408,1.2352,2.6969,1.1505,2.0016,1.117,2.0604,1.1694,2.1257,1.171,2.1586,1.2141,2.2152,1.2012,2.2433,1.2449,2.3047,1.2152,2.3371,1.244,2.3731,1.226,2.4033,1.2526,2.4479,1.2943,2.4536,1.1994,2.5176,1.2519,2.5845,1.1987,2.6363,1.1354,1.795,1.0054,1.7918,0.938,1.9987,1.0505,2.1253,1.0937,2.2141,1.1138,2.3015,1.1278,2.3749,1.1365,2.4515,1.144,0.45944941,0.185864601,0.11258499,0.07606609,0.064595433,0.08583356,0.076764836,0.122067891,0.119534514,0.082390351,0.077004935,0.084104697,0.074826733,1.212507291,0.207991154,0.248165469,0.190592445,0.067475922,0.094457874,0.090588355,0.069247383,0.178647474,0.197072398,0.195037022,0.190571902,0.210952601,0.240177205,0.402121499,0.062452942,0.067096498,0.867264095,0.113952139
PBX013V13,PBX,0,2.040046324,-0.031482518,0.018141966,0.009458325,0.000766815,0.000835908,0.001630857,-0.002474883,0.000978938,0.008476432,-0.002850287,0.001559251,-0.002613012,0.001550821,0.008607089,-0.003277303,-0.000847983,-0.003664065,-0.005794007,0.003241826,0.002596433,-0.001196855,0.000536607,-0.000226656,0.001333502,-0.002668954,0.001642963,-0.004348418,0.003795282,0.001838587,-0.001260459,0.002140192,-0.000366059,-0.001778992,-0.00249758,-0.001808132,0.000775397,-0.000582736,-0.00423634,-0.002239846,-0.001974797,-0.001388733,-0.000434154,0.000106588,-0.000427868,-0.001501285,-0.000745414,0.000990102,-0.000592523,0.000703953,0.00045698,0.000476768,0.000651043,0.000662557,0.001448746,0.000395667,-0.0006423,-0.00022112,0.00046405,0.000122175,-0.000952741,-0.000543319,-0.000537385,0.000626986,3.15E-05,0.000119311,-0.000401858,-0.000829458,-3.18E-05,1.4595,0.9525,1.4385,1.1688,1.6111,1.3047,1.8901,1.2652,2.0246,1.2724,2.1383,1.2839,2.2476,1.3004,2.3296,1.3101,2.4061,1.3188,2.4795,1.3112,2.5917,1.2605,2.6758,1.1861,2.7222,1.0976,1.9941,1.1113,2.0602,1.1674,2.1163,1.1566,2.1552,1.2105,2.217,1.1868,2.2594,1.2386,2.3047,1.2055,2.34,1.2487,2.3882,1.2127,2.4227,1.2328,2.4768,1.2783,2.4854,1.1677,2.5588,1.2238,2.6192,1.1499,2.6557,1.0894,1.7643,0.9892,1.7584,0.9202,1.9887,1.0415,2.1059,1.0804,2.2073,1.0991,2.2929,1.1091,2.3741,1.1149,2.4784,1.1134,0.494526693,0.185745013,0.110870916,0.075320449,0.062916453,0.062274553,0.087587442,0.134692576,0.114280095,0.11053841,0.082571726,0.076993117,0.073792412,1.271009559,0.20872628,0.246957992,0.191287009,0.069251787,0.105131014,0.089671512,0.083809844,0.197803059,0.200208117,0.196590386,0.197261349,0.208503453,0.244466051,0.411749366,0.067003657,0.067186308,0.913113317,0.138076971
PBX013V14,PBX,0,2.008523429,-0.041794122,0.017482017,-0.012782572,-0.00273173,-0.01065544,0.002469268,-0.010404013,0.004773876,-0.001536134,0.003424152,0.001710231,-0.005640626,-0.002851779,0.00231479,-0.000185447,0.003739594,-0.002871632,-0.000314883,0.004317376,0.002015957,-0.002153755,-0.000552428,0.003077793,0.004142557,0.002270894,0.006356223,0.000380731,-0.002410192,0.000904212,0.000489174,0.003131154,0.002058246,-0.001426309,0.000234343,-0.000843477,-0.00219914,-0.001691927,-0.000790846,0.000442079,0.001384069,0.000539558,0.000672259,-0.000506345,5.04E-05,-0.001951859,0.001864317,6.07E-05,4.30E-05,0.000646201,-9.28E-05,-0.000753483,-0.000190978,0.001141328,0.000778441,-0.000744067,-0.001055198,0.001815568,7.52E-06,0.000228223,9.42E-05,6.07E-05,0.00056988,-0.001014977,0.00089853,-0.000324426,0.00087283,0.000585678,0.000483309,1.4617,0.9881,1.4331,1.1904,1.6219,1.3004,1.8966,1.2638,2.0246,1.2825,2.1325,1.2983,2.2375,1.3198,2.3195,1.3314,2.4087,1.3342,2.482,1.327,2.5813,1.2947,2.6633,1.2292,2.7193,1.1415,2.0013,1.1383,2.0696,1.2001,2.1278,1.1893,2.1667,1.2411,2.2228,1.2163,2.254,1.2735,2.3134,1.2325,2.3457,1.2713,2.3932,1.2357,2.4234,1.2691,2.4845,1.2979,2.4817,1.2087,2.5503,1.2451,2.6036,1.1875,2.6467,1.13,1.7744,1.0153,1.7729,0.9538,1.9978,1.0712,2.1286,1.1113,2.2206,1.1318,2.3062,1.1415,2.39,1.147,2.479,1.1467,0.485530967,0.163439102,0.093886953,0.06664443,0.049152213,0.065562566,0.066739044,0.129358765,0.109050676,0.107178589,0.082816423,0.089243935,0.073652766,1.266921197,0.206189815,0.24692023,0.182753413,0.06151829,0.098762341,0.092036949,0.079864135,0.180324957,0.19741735,0.191077419,0.188371601,0.200313355,0.21756884,0.378064227,0.07350517,0.072821563,0.891388176,0.131958251
PBX013V15,PBX,0,1.940038011,-0.019964514,0.020821302,0.024605257,-0.00585586,-0.00718686,-0.003636086,-0.001032784,0.000540502,0.003726822,0.002154578,0.001588597,-0.005346112,0.002211196,0.003094613,0.003411874,-0.000938359,-0.004010134,-0.000206117,0.001563727,-0.000346177,-0.004376639,-0.003546014,-0.000332855,0.003388129,-0.005425522,0.000873557,0.000393977,0.004839751,0.001524973,0.000813077,-0.001498338,0.001375276,-0.000709271,0.002995197,-0.000470899,-0.002672157,0.001959158,-0.000908889,-0.000736182,-0.001485051,0.000734395,0.002192767,0.00320705,-0.000674186,0.000995554,0.000741447,0.000525989,0.001157733,-0.001691676,-0.000817152,0.001809544,0.001123355,0.000373621,0.001048436,0.000551282,0.000126527,0.001679185,-0.001318781,0.000494855,-0.000262679,0.001584043,0.000299295,-1.89E-05,-0.000675867,0.001175731,-0.00066557,-0.000138032,-0.000377451,1.493,0.931,1.4655,1.1645,1.6597,1.2994,1.8894,1.2778,2.021,1.2821,2.1268,1.294,2.2314,1.3123,2.3015,1.3177,2.3921,1.322,2.4569,1.3145,2.5647,1.2767,2.6467,1.2109,2.6985,1.1203,1.9948,1.1203,2.0638,1.1692,2.1156,1.1634,2.1566,1.2174,2.2105,1.2001,2.2415,1.2469,2.2947,1.2166,2.322,1.254,2.3652,1.2228,2.4008,1.2476,2.4558,1.2896,2.4569,1.1893,2.5248,1.2422,2.5939,1.1721,2.6338,1.1138,1.7898,0.9804,1.7862,0.9265,1.9912,1.0487,2.1041,1.0922,2.2044,1.1149,2.2886,1.1268,2.3608,1.13,2.4482,1.1321,0.467223084,0.189513614,0.120740424,0.082192457,0.066175298,0.066917412,0.074906942,0.131670232,0.106467131,0.106188747,0.070307681,0.090701985,0.065232584,1.220272404,0.205823711,0.251259945,0.191025129,0.054020089,0.101749201,0.085801457,0.070772099,0.182607366,0.196844558,0.194118752,0.19518855,0.207286324,0.250699122,0.393772345,0.065025687,0.065523126,0.868047839,0.129928596
PBX013V17,PBX,0,2.034414743,-0.016537183,-0.018644632,-0.011930613,0.001113592,0.009854408,0.008271042,-0.000995967,0.006138919,-0.005788279,0.005951327,0.008434663,0.001863719,-0.000498398,0.002827062,-0.000117661,-0.000632837,0.00166641,0.007126362,-0.000106526,0.004224418,-0.00350705,-0.008188157,0.001350042,-0.002940569,-0.004019057,-0.001295907,-0.001387308,0.000808313,9.06E-06,0.00075157,0.00077744,-0.000131137,0.000112258,0.000438575,-0.000281074,0.001097722,0.001528911,0.000505052,-0.003303041,-0.001193233,-0.002395784,0.000271122,-0.000773925,0.00089091,-0.001600912,-0.001008359,0.000814997,-0.0010048,-0.001696896,-0.001531701,-0.000409421,-0.001311414,0.0015794,-0.001262561,-0.000688202,-0.000617056,0.000805646,-0.000280515,-0.001001293,0.000376514,0.001381109,0.001037694,-0.000331224,7.50E-05,0.000260612,-5.21E-05,-0.000547936,2.19E-05,1.4552,1.028,1.4115,1.2098,1.5841,1.3177,1.856,1.2929,2.0038,1.3004,2.1095,1.3112,2.2087,1.3263,2.2961,1.3382,2.3738,1.3468,2.4428,1.3414,2.5626,1.308,2.6677,1.2341,2.7346,1.137,1.9725,1.1379,2.0458,1.1846,2.1048,1.1839,2.148,1.2335,2.2059,1.212,2.2422,1.2609,2.3019,1.2343,2.3184,1.2839,2.3738,1.2389,2.404,1.2691,2.4543,1.3141,2.468,1.2044,2.537,1.2724,2.619,1.194,2.6715,1.1264,1.7826,1.0178,1.7826,0.9682,1.9736,1.0696,2.1041,1.1143,2.2066,1.1365,2.2979,1.1472,2.3749,1.1516,2.4662,1.1516,0.499942497,0.193900103,0.12318133,0.086715281,0.073480678,0.058700767,0.083362642,0.147990169,0.106250318,0.100342663,0.088206406,0.078174484,0.069210982,1.284034797,0.242538657,0.274987854,0.201896459,0.0496,0.104932454,0.098556025,0.072046999,0.191237026,0.202556165,0.200083608,0.199871209,0.2114079,0.252374028,0.40193594,0.063984139,0.063084863,0.902867903,0.143859445
PBX013V18,PBX,0,1.962060473,-0.012423796,-0.007287548,0.008540528,-0.004442774,0.00157496,0.005576599,-0.003170293,-0.00453996,-0.00500726,0.009033551,-0.005525904,0.001969064,-0.001042224,0.00427217,0.00997029,-0.006278282,-0.000432699,0.001194237,8.26E-05,0.003670684,-0.001182828,-0.004223053,0.001148139,0.001374364,0.003301943,0.002281262,0.001065373,0.004834667,0.000471332,0.00065009,4.84E-05,-0.00236604,-0.001309796,0.003493517,-0.001865064,-0.000309839,0.005231872,0.003005955,-0.001356195,-0.000629488,0.000929513,-0.00012957,-0.001973394,0.001092277,0.002930947,-0.001294711,3.68E-05,-0.000952068,0.000999094,0.00230633,0.00024564,-0.000717598,-0.000265107,-0.001689733,-0.000571675,0.000149229,0.002568633,0.001745949,-2.17E-05,-9.38E-05,0.000485888,-0.000855644,-0.000730191,0.00059487,0.000187513,-0.000234628,-0.000436895,0.000367052,1.4995,0.9655,1.4482,1.2023,1.6413,1.3101,1.8765,1.2853,2.0243,1.2983,2.1365,1.3037,2.2238,1.3166,2.3015,1.3252,2.3835,1.3339,2.445,1.3328,2.5636,1.3047,2.6694,1.2303,2.7287,1.1397,1.9962,1.1354,2.0577,1.1855,2.1208,1.1839,2.1645,1.2255,2.2109,1.206,2.2465,1.2605,2.2994,1.2244,2.3202,1.2735,2.3785,1.2325,2.4047,1.2569,2.4547,1.3098,2.4658,1.2134,2.5309,1.267,2.6219,1.1947,2.6571,1.1321,1.8037,1.0156,1.8004,0.9698,1.9919,1.0696,2.1165,1.1111,2.2082,1.1311,2.2999,1.1429,2.3759,1.1489,2.4658,1.1476,0.47603378,0.191828309,0.117640979,0.083061664,0.060518592,0.054977996,0.079865136,0.148370617,0.112329871,0.088247946,0.078174484,0.082460233,0.061509837,1.241482291,0.233415959,0.273034979,0.204300196,0.045918733,0.092770793,0.090392533,0.079513647,0.186364374,0.19135582,0.189638867,0.186900107,0.208673621,0.244629618,0.375655294,0.072002222,0.059360003,0.871938174,0.136483149
PBX013V19,PBX,0,2.094997331,-0.036519997,-0.014442871,-0.00368159,-5.88E-05,-0.006750247,-0.004344852,-0.011995577,-0.000859079,0.001278732,0.004077226,-0.000714796,0.001277801,0.004459574,-0.002006446,0.005938161,-0.00183218,0.002612866,-0.003751811,0.001500786,0.002058569,0.003033315,-0.001845196,-0.004423708,0.001402449,0.001378687,0.002366627,0.00189929,0.001675594,0.000625842,-0.002712914,0.000638054,0.003052677,-0.001039262,0.001029006,-0.002010035,0.001353571,-0.002125949,-0.000623981,0.000188633,0.001358457,-0.000697759,-0.002587783,-0.002301378,0.001091434,-0.000778333,0.000594674,-0.000855152,0.000360166,0.00098598,-0.000553133,-0.002589589,0.000633027,0.000256059,0.002074387,-0.001691449,-0.001264264,-0.001184008,0.000447747,0.000261932,-0.000674117,3.14E-05,-0.000417142,0.000322134,-2.43E-06,-0.000192052,-0.00043576,-0.000721269,-3.59E-05,1.4714,0.9622,1.4094,1.1936,1.5809,1.3224,1.8743,1.2832,2.021,1.2918,2.1472,1.3037,2.24,1.3155,2.3296,1.3252,2.4072,1.3321,2.486,1.3317,2.6079,1.2936,2.6999,1.2224,2.7682,1.1239,1.998,1.1372,2.0714,1.1918,2.1354,1.1811,2.1807,1.2307,2.2447,1.2033,2.2713,1.2638,2.336,1.2217,2.3652,1.2724,2.4159,1.2292,2.4461,1.2551,2.4892,1.2988,2.5054,1.1969,2.569,1.2492,2.6359,1.178,2.6877,1.1149,1.7819,1.0124,1.7783,0.9525,1.9933,1.0638,2.1329,1.107,2.2416,1.1235,2.3371,1.1327,2.4153,1.1359,2.5032,1.1343,0.510900039,0.191357493,0.111982856,0.080319674,0.060436578,0.063680452,0.086268244,0.146951863,0.126759812,0.093547207,0.090123526,0.077906162,0.078801015,1.306842427,0.233439885,0.272750509,0.196164472,0.060008083,0.111531744,0.093135654,0.080251231,0.198147925,0.207795524,0.206988526,0.203429103,0.216038538,0.249594391,0.419276484,0.081001543,0.07789326,0.923786837,0.145403783
PBX013V21a,PBX,0,1.946687862,-0.02390778,0.009606952,0.00508056,0.000227697,0.009639094,0.001725177,-0.000162605,0.002161006,0.006812256,-0.001804455,0.002821492,-0.00435327,0.002300938,-0.00043531,0.003604915,-0.000150661,0.003099981,0.002192896,-0.002520458,0.004695379,0.001975842,-0.004131374,0.009638151,0.005971564,-0.000882138,-0.002267981,-0.002146179,0.001984613,-0.001698034,-0.001653786,-0.003307198,-0.002111868,0.001039532,0.004024049,0.003313953,-0.003355623,-0.002148513,0.000885431,-0.000935133,-0.000236275,0.000581094,0.000933361,-0.000612196,-0.000423819,0.001049554,0.001549395,-0.001932468,-0.001407176,0.000429985,0.000356459,0.000318782,0.001393196,-8.21E-05,0.000824651,0.000350009,0.000478345,0.001283329,0.001917085,-0.000325009,0.000705034,-0.001402764,0.000645486,0.000139888,9.20E-05,-0.000659722,-7.32E-05,-0.000186603,0.000167517,1.4919,0.9752,1.4511,1.1624,1.6194,1.3033,1.8808,1.2735,2.0264,1.2843,2.1246,1.2972,2.2087,1.3134,2.2832,1.3188,2.3695,1.3242,2.4493,1.3242,2.5435,1.294,2.6399,1.2235,2.6974,1.1329,1.9808,1.1293,2.044,1.1703,2.103,1.1688,2.1505,1.2149,2.2001,1.2019,2.2267,1.2515,2.2821,1.2195,2.3047,1.2648,2.3641,1.2282,2.3921,1.2648,2.4525,1.2929,2.4504,1.1936,2.5167,1.2519,2.5895,1.185,2.6316,1.1214,1.7776,0.9987,1.774,0.9362,1.9768,1.057,2.0994,1.098,2.1915,1.1181,2.2749,1.1311,2.3569,1.1397,2.4518,1.1411,0.473981698,0.175481167,0.115350596,0.086279198,0.064464021,0.058122715,0.063554071,0.146,0.099043677,0.085646074,0.074695448,0.08646878,0.0798,1.215771171,0.222796813,0.25434915,0.191844364,0.062603594,0.102586646,0.083867515,0.082460233,0.183117066,0.193671113,0.193947751,0.191186872,0.200091704,0.23682958,0.398325959,0.06679738,0.063422472,0.87736925,0.135553864
PBX013V22,PBX,0,1.967172365,-0.023701922,-0.011116648,-0.001794393,0.002106839,0.004580803,-0.001292196,-0.009187514,0.000289885,-0.003964728,0.009521745,0.000923638,0.000328058,-0.005720846,0.000908332,0.0063264,0.003668538,0.004100419,-0.005358382,-0.00256252,-0.001642119,-0.005049781,0.000202937,0.002450271,0.001157501,0.00103494,0.003369162,-0.002033859,-0.001986118,0.001510118,-0.002023554,0.000176748,-0.001500094,0.002785232,-0.000461723,-0.001425848,-0.001287291,0.003353209,-0.000842563,-0.003247123,-0.000684262,1.21E-05,-0.003971645,0.000656297,-0.000893198,7.03E-05,-0.002667332,0.001523823,0.000238633,-0.000876435,-0.001105318,-0.001980977,0.001467009,-0.001050074,-0.001481597,0.000886671,0.000397065,-0.000242528,-0.001244731,-0.000720149,0.00075424,-0.000103886,-0.000624937,-0.000125968,0.001066193,0.000210997,4.51E-05,-0.000198961,2.17E-05,1.5016,0.9773,1.4579,1.1872,1.6316,1.3015,1.8869,1.272,2.0423,1.2735,2.1419,1.2886,2.2379,1.2983,2.3101,1.3058,2.3889,1.3188,2.4612,1.3112,2.5712,1.2756,2.6737,1.2077,2.733,1.1192,2.0151,1.1208,2.0777,1.1694,2.1408,1.1704,2.171,1.2206,2.2271,1.1882,2.2573,1.2497,2.3177,1.2033,2.3511,1.2465,2.3943,1.212,2.4202,1.2476,2.4655,1.2896,2.4827,1.1807,2.5453,1.2368,2.6251,1.1661,2.671,1.1057,1.8067,1.0113,1.8024,0.9509,2.0146,1.0556,2.1408,1.0917,2.2276,1.1073,2.3161,1.1181,2.3937,1.1241,2.4784,1.1251,0.471421011,0.198233902,0.1099544,0.073964924,0.052328959,0.07209362,0.077776153,0.155407239,0.100738126,0.096488808,0.072588498,0.079865136,0.072698349,1.239548938,0.225033775,0.257744719,0.192898937,0.060552869,0.088116571,0.091849714,0.077092477,0.186893151,0.200009625,0.196436453,0.200534735,0.206769171,0.251269278,0.389991026,0.063452738,0.063972807,0.882286235,0.129601389
PBX013V23,PBX,0,1.951590015,-0.009387068,-0.010981018,-0.006086463,-0.008244388,0.00986716,-0.001289975,0.002189875,0.000523578,0.010378184,0.004570818,0.002352111,-0.006022507,-0.000927707,-0.005336076,0.010922799,0.000150091,0.009715767,-0.005171251,-0.00458137,0.006949356,0.006739227,-0.002348782,-0.00103028,0.000978651,0.001470309,-0.000796976,0.000287058,0.000933464,0.003095804,-0.00219404,-0.002819857,0.001555878,-0.002078829,-0.001500357,0.001244391,-0.004429991,4.78E-05,0.003105498,-0.000386819,-0.001449626,-0.000240902,-0.004910901,-0.000376366,-0.001823588,-0.002195218,0.001132008,-0.001162167,-0.001904525,-0.001119325,-0.000278267,0.000520931,0.000177211,-0.000250844,0.000991114,0.001668849,0.000748012,-0.001072866,3.73E-06,-0.000127533,-0.000271487,0.00014387,-0.000545945,-0.000117776,0.000552835,-0.000616428,0.000194728,-0.000373177,0.00010275,1.5102,0.9989,1.4482,1.1818,1.6223,1.3213,1.8528,1.2832,2.0178,1.2832,2.1149,1.2961,2.2001,1.3123,2.2767,1.3123,2.3497,1.3231,2.4374,1.3252,2.5511,1.2986,2.6647,1.2267,2.7165,1.1404,1.9779,1.13,2.0426,1.1861,2.1023,1.1789,2.1447,1.2292,2.2051,1.2084,2.2303,1.2522,2.2929,1.2228,2.3069,1.2735,2.3641,1.2303,2.3954,1.2648,2.4396,1.3015,2.4471,1.1969,2.5192,1.2584,2.5928,1.1893,2.6413,1.13,1.7767,1.0216,1.7718,0.9558,1.9736,1.0627,2.1017,1.1025,2.2023,1.1224,2.2913,1.1354,2.3608,1.1429,2.4439,1.144,0.473945408,0.197788397,0.100217015,0.073236944,0.067261059,0.049167876,0.074076852,0.165,0.097953152,0.086726467,0.0766,0.07379458,0.087725139,1.214570681,0.228876386,0.275260985,0.219631054,0.065982195,0.106949007,0.08897303,0.071593924,0.181316546,0.189127391,0.19902525,0.194449094,0.199227759,0.251421737,0.394893023,0.075915743,0.081045481,0.886778377,0.14128542
